Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.6,6.5,6.7,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,COPD,5370000.0,,COPD
2016,WA,Washington,Tacoma,City,BRFSS,Prevention,5370000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,38.2,37.3,39.0,,,198397,"(47.2425411445, -122.45447391)",PREVENT,COREM,5370000.0,,Core preventive services for older men
2016,WA,Washington,Tacoma,City,BRFSS,Prevention,5370000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,34.3,33.6,35.0,,,198397,"(47.2425411445, -122.45447391)",PREVENT,COREW,5370000.0,,Core preventive services for older women
2016,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.0,17.7,18.3,,,198397,"(47.2425411445, -122.45447391)",UNHBEH,CSMOKING,5370000.0,,Current Smoking
2016,WA,Washington,Tacoma,City,BRFSS,Prevention,5370000,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,62.2,61.8,62.7,,,198397,"(47.2425411445, -122.45447391)",PREVENT,DENTAL,5370000.0,,Dental Visit
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.0,9.9,10.1,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,DIABETES,5370000.0,,Diabetes
2015,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.4,34.3,34.5,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,HIGHCHOL,5370000.0,,High Cholesterol
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.0,3.0,3.1,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,KIDNEY,5370000.0,,Chronic Kidney Disease
2016,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.5,20.2,20.8,,,198397,"(47.2425411445, -122.45447391)",UNHBEH,LPA,5370000.0,,Physical Inactivity
2016,WA,Washington,Tacoma,City,BRFSS,Prevention,5370000,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,72.8,72.3,73.2,,,198397,"(47.2425411445, -122.45447391)",PREVENT,MAMMOUSE,5370000.0,,Mammography
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.5,13.3,13.7,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,MHLTH,5370000.0,,Mental Health
2016,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.9,32.7,33.1,,,198397,"(47.2425411445, -122.45447391)",UNHBEH,OBESITY,5370000.0,,Obesity
2016,WA,Washington,Tacoma,City,BRFSS,Prevention,5370000,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,,,,~,Data not available for this state from the 2016 BRFSS,198397,"(47.2425411445, -122.45447391)",PREVENT,PAPTEST,5370000.0,,Pap Smear Test
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.2,13.0,13.4,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,PHLTH,5370000.0,,Physical Health
2016,WA,Washington,Tacoma,City,BRFSS,Unhealthy Behaviors,5370000,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,37.9,37.7,38.1,,,198397,"(47.2425411445, -122.45447391)",UNHBEH,SLEEP,5370000.0,,Sleep <7 hours
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.2,3.1,3.2,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,STROKE,5370000.0,,Stroke
2016,WA,Washington,Tacoma,City,BRFSS,Health Outcomes,5370000,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.6,13.8,15.4,,,198397,"(47.2425411445, -122.45447391)",HLTHOUT,TEETHLOST,5370000.0,,Teeth Loss
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,11.0,10.8,11.4,,,161791,"(45.6357172365, -122.598539476)",PREVENT,ACCESS2,5374060.0,,Health Insurance
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.9,24.7,25.1,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,ARTHRITIS,5374060.0,,Arthritis
2016,WA,Washington,Vancouver,City,BRFSS,Unhealthy Behaviors,5374060,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,16.7,16.6,16.8,,,161791,"(45.6357172365, -122.598539476)",UNHBEH,BINGE,5374060.0,,Binge Drinking
2015,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,28.5,28.4,28.7,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,BPHIGH,5374060.0,,High Blood Pressure
2015,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,51.0,50.9,51.2,,,161791,"(45.6357172365, -122.598539476)",PREVENT,BPMED,5374060.0,,Taking BP Medication
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.3,6.2,6.3,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,CANCER,5374060.0,,Cancer (except skin)
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.2,10.1,10.3,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,CASTHMA,5374060.0,,Current Asthma
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,5.8,5.7,5.9,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,CHD,5374060.0,,Coronary Heart Disease
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,61.6,61.4,61.8,,,161791,"(45.6357172365, -122.598539476)",PREVENT,CHECKUP,5374060.0,,Annual Checkup
2015,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,71.1,70.7,71.4,,,161791,"(45.6357172365, -122.598539476)",PREVENT,CHOLSCREEN,5374060.0,,Cholesterol Screening
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,68.3,67.7,68.8,,,161791,"(45.6357172365, -122.598539476)",PREVENT,COLON_SCREEN,5374060.0,,Colorectal Cancer Screening
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.4,6.3,6.6,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,COPD,5374060.0,,COPD
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,36.3,35.2,37.5,,,161791,"(45.6357172365, -122.598539476)",PREVENT,COREM,5374060.0,,Core preventive services for older men
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,34.2,33.3,35.1,,,161791,"(45.6357172365, -122.598539476)",PREVENT,COREW,5374060.0,,Core preventive services for older women
2016,WA,Washington,Vancouver,City,BRFSS,Unhealthy Behaviors,5374060,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.5,17.1,17.9,,,161791,"(45.6357172365, -122.598539476)",UNHBEH,CSMOKING,5374060.0,,Current Smoking
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,66.4,65.8,66.9,,,161791,"(45.6357172365, -122.598539476)",PREVENT,DENTAL,5374060.0,,Dental Visit
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.4,9.3,9.5,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,DIABETES,5374060.0,,Diabetes
2015,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.9,31.8,32.0,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,HIGHCHOL,5374060.0,,High Cholesterol
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.9,2.9,2.9,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,KIDNEY,5374060.0,,Chronic Kidney Disease
2016,WA,Washington,Vancouver,City,BRFSS,Unhealthy Behaviors,5374060,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,18.7,18.3,19.0,,,161791,"(45.6357172365, -122.598539476)",UNHBEH,LPA,5374060.0,,Physical Inactivity
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,71.8,71.2,72.4,,,161791,"(45.6357172365, -122.598539476)",PREVENT,MAMMOUSE,5374060.0,,Mammography
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.1,12.9,13.3,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,MHLTH,5374060.0,,Mental Health
2016,WA,Washington,Vancouver,City,BRFSS,Unhealthy Behaviors,5374060,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.2,31.0,31.4,,,161791,"(45.6357172365, -122.598539476)",UNHBEH,OBESITY,5374060.0,,Obesity
2016,WA,Washington,Vancouver,City,BRFSS,Prevention,5374060,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,,,,~,Data not available for this state from the 2016 BRFSS,161791,"(45.6357172365, -122.598539476)",PREVENT,PAPTEST,5374060.0,,Pap Smear Test
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,12.6,12.4,12.8,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,PHLTH,5374060.0,,Physical Health
2016,WA,Washington,Vancouver,City,BRFSS,Unhealthy Behaviors,5374060,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.4,32.2,32.7,,,161791,"(45.6357172365, -122.598539476)",UNHBEH,SLEEP,5374060.0,,Sleep <7 hours
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.0,2.9,3.0,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,STROKE,5374060.0,,Stroke
2016,WA,Washington,Vancouver,City,BRFSS,Health Outcomes,5374060,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.9,12.9,14.9,,,161791,"(45.6357172365, -122.598539476)",HLTHOUT,TEETHLOST,5374060.0,,Teeth Loss
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,20.8,20.1,21.6,,,91067,"(46.5925792092, -120.547807614)",PREVENT,ACCESS2,5380010.0,,Health Insurance
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,25.0,24.7,25.3,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,ARTHRITIS,5380010.0,,Arthritis
2016,WA,Washington,Yakima,City,BRFSS,Unhealthy Behaviors,5380010,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.5,15.4,15.7,,,91067,"(46.5925792092, -120.547807614)",UNHBEH,BINGE,5380010.0,,Binge Drinking
2015,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,High blood pressure among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,29.5,29.2,29.8,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,BPHIGH,5380010.0,,High Blood Pressure
2015,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,AgeAdjPrv,Age-adjusted prevalence,53.0,52.8,53.3,,,91067,"(46.5925792092, -120.547807614)",PREVENT,BPMED,5380010.0,,Taking BP Medication
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Cancer (excluding skin cancer) among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.0,6.0,6.1,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,CANCER,5380010.0,,Cancer (except skin)
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Current asthma among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.6,10.5,10.8,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,CASTHMA,5380010.0,,Current Asthma
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Coronary heart disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,6.8,6.6,6.9,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,CHD,5380010.0,,Coronary Heart Disease
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,58.2,57.9,58.4,,,91067,"(46.5925792092, -120.547807614)",PREVENT,CHECKUP,5380010.0,,Annual Checkup
2015,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,65.2,64.7,65.7,,,91067,"(46.5925792092, -120.547807614)",PREVENT,CHOLSCREEN,5380010.0,,Cholesterol Screening
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,AgeAdjPrv,Age-adjusted prevalence,58.6,57.7,59.4,,,91067,"(46.5925792092, -120.547807614)",PREVENT,COLON_SCREEN,5380010.0,,Colorectal Cancer Screening
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,7.7,7.5,7.9,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,COPD,5380010.0,,COPD
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,AgeAdjPrv,Age-adjusted prevalence,32.0,30.3,33.7,,,91067,"(46.5925792092, -120.547807614)",PREVENT,COREM,5380010.0,,Core preventive services for older men
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,AgeAdjPrv,Age-adjusted prevalence,29.9,28.5,31.3,,,91067,"(46.5925792092, -120.547807614)",PREVENT,COREW,5380010.0,,Core preventive services for older women
2016,WA,Washington,Yakima,City,BRFSS,Unhealthy Behaviors,5380010,Current smoking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,19.2,18.7,19.8,,,91067,"(46.5925792092, -120.547807614)",UNHBEH,CSMOKING,5380010.0,,Current Smoking
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Visits to dentist or dental clinic among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,57.2,56.4,58.1,,,91067,"(46.5925792092, -120.547807614)",PREVENT,DENTAL,5380010.0,,Dental Visit
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Diagnosed diabetes among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,10.9,10.7,11.1,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,DIABETES,5380010.0,,Diabetes
2015,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,AgeAdjPrv,Age-adjusted prevalence,32.3,32.0,32.5,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,HIGHCHOL,5380010.0,,High Cholesterol
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Chronic kidney disease among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.5,3.4,3.6,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,KIDNEY,5380010.0,,Chronic Kidney Disease
2016,WA,Washington,Yakima,City,BRFSS,Unhealthy Behaviors,5380010,No leisure-time physical activity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,24.8,24.2,25.3,,,91067,"(46.5925792092, -120.547807614)",UNHBEH,LPA,5380010.0,,Physical Inactivity
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Mammography use among women aged 50–74 Years,%,AgeAdjPrv,Age-adjusted prevalence,67.8,66.8,68.8,,,91067,"(46.5925792092, -120.547807614)",PREVENT,MAMMOUSE,5380010.0,,Mammography
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Mental health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.0,14.7,15.3,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,MHLTH,5380010.0,,Mental Health
2016,WA,Washington,Yakima,City,BRFSS,Unhealthy Behaviors,5380010,Obesity among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,34.8,34.5,35.2,,,91067,"(46.5925792092, -120.547807614)",UNHBEH,OBESITY,5380010.0,,Obesity
2016,WA,Washington,Yakima,City,BRFSS,Prevention,5380010,Papanicolaou smear use among adult women aged 21–65 Years,%,AgeAdjPrv,Age-adjusted prevalence,,,,~,Data not available for this state from the 2016 BRFSS,91067,"(46.5925792092, -120.547807614)",PREVENT,PAPTEST,5380010.0,,Pap Smear Test
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Physical health not good for >=14 days among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,15.5,15.2,15.9,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,PHLTH,5380010.0,,Physical Health
2016,WA,Washington,Yakima,City,BRFSS,Unhealthy Behaviors,5380010,Sleeping less than 7 hours among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,33.8,33.5,34.1,,,91067,"(46.5925792092, -120.547807614)",UNHBEH,SLEEP,5380010.0,,Sleep <7 hours
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,3.7,3.6,3.8,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,STROKE,5380010.0,,Stroke
2016,WA,Washington,Yakima,City,BRFSS,Health Outcomes,5380010,All teeth lost among adults aged >=65 Years,%,AgeAdjPrv,Age-adjusted prevalence,17.4,15.9,19.0,,,91067,"(46.5925792092, -120.547807614)",HLTHOUT,TEETHLOST,5380010.0,,Teeth Loss
2016,WV,West Virginia,Charleston,City,BRFSS,Prevention,5414600,Current lack of health insurance among adults aged 18–64 Years,%,AgeAdjPrv,Age-adjusted prevalence,9.3,8.9,9.7,,,51400,"(38.3484079736, -81.632165003)",PREVENT,ACCESS2,5414600.0,,Health Insurance
2016,WV,West Virginia,Charleston,City,BRFSS,Health Outcomes,5414600,Arthritis among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,31.4,31.0,31.7,,,51400,"(38.3484079736, -81.632165003)",HLTHOUT,ARTHRITIS,5414600.0,,Arthritis
2016,WV,West Virginia,Charleston,City,BRFSS,Unhealthy Behaviors,5414600,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,13.7,13.5,13.8,,,51400,"(38.3484079736, -81.632165003)",UNHBEH,BINGE,5414600.0,,Binge Drinking
